grammar, P1=0, P1=1, P1=*, P1=~, P2=0, P2=1, P2=*, P2=~, P3=0, P3=1, P3=*, P3=~, P4=0, P4=1, P4=*, P4=~, P5=0, P5=1, P5=*, P5=~, P6=0, P6=1, P6=*, P6=~, P7=0, P7=1, P7=*, P7=~, P8=0, P8=1, P8=*, P8=~, P9=0, P9=1, P9=*, P9=~, P10=0, P10=1, P10=*, P10=~, P11=0, P11=1, P11=*, P11=~, P12=0, P12=1, P12=*, P12=~, P13=0, P13=1, P13=*, P13=~
7748, 0, 420, 72, 36, 0, 507, 15, 6, 0, 456, 36, 36, 0, 0, 309, 219, 0, 0, 0, 528, 0, 0, 282, 246, 0, 0, 69, 459, 18, 0, 27, 483, 78, 0, 303, 147, 0, 0, 0, 528, 0, 243, 249, 36, 0, 0, 0, 528, 0, 0, 213, 315
7749, 0, 420, 72, 36, 0, 507, 15, 6, 0, 456, 36, 36, 0, 0, 309, 219, 0, 0, 0, 528, 0, 0, 282, 246, 0, 0, 69, 459, 18, 0, 27, 483, 78, 0, 303, 147, 0, 0, 0, 528, 0, 243, 249, 36, 0, 0, 0, 528, 0, 0, 213, 315
7750, 0, 420, 72, 36, 0, 507, 15, 6, 0, 456, 36, 36, 0, 0, 309, 219, 0, 0, 0, 528, 0, 0, 282, 246, 0, 0, 69, 459, 18, 0, 27, 483, 78, 0, 303, 147, 0, 0, 0, 528, 0, 243, 249, 36, 0, 0, 0, 528, 0, 0, 213, 315
7751, 0, 420, 72, 36, 0, 507, 15, 6, 0, 456, 36, 36, 0, 0, 309, 219, 0, 0, 0, 528, 0, 0, 282, 246, 0, 0, 69, 459, 18, 0, 27, 483, 78, 0, 303, 147, 0, 0, 0, 528, 0, 243, 249, 36, 0, 0, 0, 528, 0, 0, 213, 315
7756, 0, 817, 171, 40, 0, 902, 76, 50, 0, 894, 98, 36, 0, 0, 628, 400, 0, 0, 0, 1028, 0, 0, 574, 454, 0, 0, 140, 888, 34, 0, 63, 931, 152, 0, 617, 259, 0, 462, 38, 528, 0, 467, 525, 36, 462, 0, 38, 528, 0, 0, 428, 600
7757, 0, 817, 171, 40, 0, 902, 76, 50, 0, 894, 98, 36, 0, 0, 628, 400, 0, 0, 0, 1028, 0, 0, 574, 454, 0, 0, 140, 888, 34, 0, 63, 931, 152, 0, 617, 259, 0, 462, 38, 528, 0, 467, 525, 36, 462, 0, 38, 528, 0, 0, 428, 600
7780, 0, 420, 72, 36, 0, 507, 15, 6, 0, 456, 36, 36, 0, 0, 309, 219, 0, 0, 0, 528, 0, 0, 282, 246, 0, 0, 69, 459, 0, 18, 27, 483, 78, 0, 303, 147, 0, 0, 0, 528, 0, 243, 249, 36, 0, 0, 0, 528, 0, 0, 213, 315
7781, 0, 420, 72, 36, 0, 507, 15, 6, 0, 456, 36, 36, 0, 0, 309, 219, 0, 0, 0, 528, 0, 0, 282, 246, 0, 0, 69, 459, 0, 18, 27, 483, 78, 0, 303, 147, 0, 0, 0, 528, 0, 243, 249, 36, 0, 0, 0, 528, 0, 0, 213, 315
7782, 0, 420, 72, 36, 0, 507, 15, 6, 0, 456, 36, 36, 0, 0, 309, 219, 0, 0, 0, 528, 0, 0, 282, 246, 0, 0, 69, 459, 0, 18, 27, 483, 78, 0, 303, 147, 0, 0, 0, 528, 0, 243, 249, 36, 0, 0, 0, 528, 0, 0, 213, 315
7783, 0, 420, 72, 36, 0, 507, 15, 6, 0, 456, 36, 36, 0, 0, 309, 219, 0, 0, 0, 528, 0, 0, 282, 246, 0, 0, 69, 459, 0, 18, 27, 483, 78, 0, 303, 147, 0, 0, 0, 528, 0, 243, 249, 36, 0, 0, 0, 528, 0, 0, 213, 315
7788, 0, 817, 171, 40, 0, 904, 74, 50, 0, 894, 98, 36, 0, 0, 628, 400, 0, 0, 0, 1028, 0, 0, 574, 454, 0, 0, 140, 888, 0, 36, 61, 931, 152, 0, 617, 259, 0, 462, 38, 528, 0, 467, 525, 36, 462, 0, 38, 528, 0, 0, 428, 600
7789, 0, 817, 171, 40, 0, 904, 74, 50, 0, 894, 98, 36, 0, 0, 628, 400, 0, 0, 0, 1028, 0, 0, 574, 454, 0, 0, 140, 888, 0, 36, 61, 931, 152, 0, 617, 259, 0, 462, 38, 528, 0, 467, 525, 36, 462, 0, 38, 528, 0, 0, 428, 600
7940, 0, 924, 144, 786, 0, 1794, 51, 9, 0, 1539, 279, 36, 0, 258, 771, 825, 0, 258, 492, 1104, 258, 0, 1167, 429, 708, 0, 300, 846, 81, 0, 81, 1692, 345, 0, 906, 603, 0, 0, 0, 1854, 0, 243, 1575, 36, 0, 0, 0, 1854, 0, 0, 1296, 558
7941, 0, 924, 144, 786, 0, 1794, 51, 9, 0, 1539, 279, 36, 0, 258, 771, 825, 0, 258, 492, 1104, 258, 0, 1167, 429, 708, 0, 300, 846, 81, 0, 81, 1692, 345, 0, 906, 603, 0, 0, 0, 1854, 0, 243, 1575, 36, 0, 0, 0, 1854, 0, 0, 1296, 558
7942, 0, 924, 144, 786, 0, 1794, 51, 9, 0, 1539, 279, 36, 0, 258, 771, 825, 0, 258, 492, 1104, 258, 0, 1167, 429, 708, 0, 300, 846, 81, 0, 81, 1692, 345, 0, 906, 603, 0, 0, 0, 1854, 0, 243, 1575, 36, 0, 0, 0, 1854, 0, 0, 1296, 558
7943, 0, 924, 144, 786, 0, 1794, 51, 9, 0, 1539, 279, 36, 0, 258, 771, 825, 0, 258, 492, 1104, 258, 0, 1167, 429, 708, 0, 300, 846, 81, 0, 81, 1692, 345, 0, 906, 603, 0, 0, 0, 1854, 0, 243, 1575, 36, 0, 0, 0, 1854, 0, 0, 1296, 558
7948, 0, 1804, 337, 1683, 0, 3426, 293, 105, 0, 3070, 642, 112, 0, 534, 1560, 1730, 0, 534, 1036, 2254, 534, 0, 2404, 886, 1416, 0, 608, 1800, 155, 0, 195, 3474, 676, 0, 1901, 1247, 0, 1739, 161, 1924, 0, 467, 3251, 106, 1739, 0, 161, 1924, 0, 0, 2622, 1202
7949, 0, 1804, 337, 1683, 0, 3426, 293, 105, 0, 3070, 642, 112, 0, 534, 1560, 1730, 0, 534, 1036, 2254, 534, 0, 2404, 886, 1416, 0, 608, 1800, 155, 0, 195, 3474, 676, 0, 1901, 1247, 0, 1739, 161, 1924, 0, 467, 3251, 106, 1739, 0, 161, 1924, 0, 0, 2622, 1202
7972, 0, 924, 144, 786, 0, 1794, 51, 9, 0, 1539, 279, 36, 0, 258, 771, 825, 0, 258, 492, 1104, 258, 0, 1167, 429, 708, 0, 300, 846, 0, 81, 81, 1692, 345, 0, 906, 603, 0, 0, 0, 1854, 0, 243, 1575, 36, 0, 0, 0, 1854, 0, 0, 1296, 558
7973, 0, 924, 144, 786, 0, 1794, 51, 9, 0, 1539, 279, 36, 0, 258, 771, 825, 0, 258, 492, 1104, 258, 0, 1167, 429, 708, 0, 300, 846, 0, 81, 81, 1692, 345, 0, 906, 603, 0, 0, 0, 1854, 0, 243, 1575, 36, 0, 0, 0, 1854, 0, 0, 1296, 558
7974, 0, 924, 144, 786, 0, 1794, 51, 9, 0, 1539, 279, 36, 0, 258, 771, 825, 0, 258, 492, 1104, 258, 0, 1167, 429, 708, 0, 300, 846, 0, 81, 81, 1692, 345, 0, 906, 603, 0, 0, 0, 1854, 0, 243, 1575, 36, 0, 0, 0, 1854, 0, 0, 1296, 558
7975, 0, 924, 144, 786, 0, 1794, 51, 9, 0, 1539, 279, 36, 0, 258, 771, 825, 0, 258, 492, 1104, 258, 0, 1167, 429, 708, 0, 300, 846, 0, 81, 81, 1692, 345, 0, 906, 603, 0, 0, 0, 1854, 0, 243, 1575, 36, 0, 0, 0, 1854, 0, 0, 1296, 558
7980, 0, 1804, 337, 1683, 0, 3433, 286, 105, 0, 3070, 642, 112, 0, 534, 1560, 1730, 0, 534, 1036, 2254, 534, 0, 2404, 886, 1416, 0, 608, 1800, 0, 162, 188, 3474, 676, 0, 1901, 1247, 0, 1739, 161, 1924, 0, 467, 3251, 106, 1739, 0, 161, 1924, 0, 0, 2622, 1202
7981, 0, 1804, 337, 1683, 0, 3433, 286, 105, 0, 3070, 642, 112, 0, 534, 1560, 1730, 0, 534, 1036, 2254, 534, 0, 2404, 886, 1416, 0, 608, 1800, 0, 162, 188, 3474, 676, 0, 1901, 1247, 0, 1739, 161, 1924, 0, 467, 3251, 106, 1739, 0, 161, 1924, 0, 0, 2622, 1202
8004, 0, 420, 72, 456, 0, 909, 31, 8, 0, 633, 279, 36, 0, 183, 309, 456, 0, 183, 237, 528, 183, 0, 519, 246, 0, 0, 102, 846, 36, 0, 27, 885, 156, 0, 348, 444, 0, 0, 0, 948, 0, 243, 669, 36, 0, 0, 0, 948, 0, 0, 390, 558
8005, 0, 420, 72, 456, 0, 909, 31, 8, 0, 633, 279, 36, 0, 183, 309, 456, 0, 183, 237, 528, 183, 0, 519, 246, 0, 0, 102, 846, 36, 0, 27, 885, 156, 0, 348, 444, 0, 0, 0, 948, 0, 243, 669, 36, 0, 0, 0, 948, 0, 0, 390, 558
8006, 0, 420, 72, 456, 0, 909, 31, 8, 0, 633, 279, 36, 0, 183, 309, 456, 0, 183, 237, 528, 183, 0, 519, 246, 0, 0, 102, 846, 36, 0, 27, 885, 156, 0, 348, 444, 0, 0, 0, 948, 0, 243, 669, 36, 0, 0, 0, 948, 0, 0, 390, 558
8007, 0, 420, 72, 456, 0, 909, 31, 8, 0, 633, 279, 36, 0, 183, 309, 456, 0, 183, 237, 528, 183, 0, 519, 246, 0, 0, 102, 846, 36, 0, 27, 885, 156, 0, 348, 444, 0, 0, 0, 948, 0, 243, 669, 36, 0, 0, 0, 948, 0, 0, 390, 558
8012, 0, 817, 171, 1020, 0, 1755, 178, 75, 0, 1266, 630, 112, 0, 386, 628, 994, 0, 386, 524, 1098, 386, 0, 1098, 524, 0, 0, 208, 1800, 68, 0, 74, 1866, 304, 0, 767, 937, 0, 829, 161, 1018, 0, 467, 1435, 106, 829, 0, 161, 1018, 0, 0, 806, 1202
8013, 0, 817, 171, 1020, 0, 1755, 178, 75, 0, 1266, 630, 112, 0, 386, 628, 994, 0, 386, 524, 1098, 386, 0, 1098, 524, 0, 0, 208, 1800, 68, 0, 74, 1866, 304, 0, 767, 937, 0, 829, 161, 1018, 0, 467, 1435, 106, 829, 0, 161, 1018, 0, 0, 806, 1202
8036, 0, 420, 72, 456, 0, 909, 31, 8, 0, 633, 279, 36, 0, 183, 309, 456, 0, 183, 237, 528, 183, 0, 519, 246, 0, 0, 102, 846, 0, 36, 27, 885, 156, 0, 348, 444, 0, 0, 0, 948, 0, 243, 669, 36, 0, 0, 0, 948, 0, 0, 390, 558
8037, 0, 420, 72, 456, 0, 909, 31, 8, 0, 633, 279, 36, 0, 183, 309, 456, 0, 183, 237, 528, 183, 0, 519, 246, 0, 0, 102, 846, 0, 36, 27, 885, 156, 0, 348, 444, 0, 0, 0, 948, 0, 243, 669, 36, 0, 0, 0, 948, 0, 0, 390, 558
8038, 0, 420, 72, 456, 0, 909, 31, 8, 0, 633, 279, 36, 0, 183, 309, 456, 0, 183, 237, 528, 183, 0, 519, 246, 0, 0, 102, 846, 0, 36, 27, 885, 156, 0, 348, 444, 0, 0, 0, 948, 0, 243, 669, 36, 0, 0, 0, 948, 0, 0, 390, 558
8039, 0, 420, 72, 456, 0, 909, 31, 8, 0, 633, 279, 36, 0, 183, 309, 456, 0, 183, 237, 528, 183, 0, 519, 246, 0, 0, 102, 846, 0, 36, 27, 885, 156, 0, 348, 444, 0, 0, 0, 948, 0, 243, 669, 36, 0, 0, 0, 948, 0, 0, 390, 558
8044, 0, 817, 171, 1020, 0, 1759, 174, 75, 0, 1266, 630, 112, 0, 386, 628, 994, 0, 386, 524, 1098, 386, 0, 1098, 524, 0, 0, 208, 1800, 0, 72, 70, 1866, 304, 0, 767, 937, 0, 829, 161, 1018, 0, 467, 1435, 106, 829, 0, 161, 1018, 0, 0, 806, 1202
8045, 0, 817, 171, 1020, 0, 1759, 174, 75, 0, 1266, 630, 112, 0, 386, 628, 994, 0, 386, 524, 1098, 386, 0, 1098, 524, 0, 0, 208, 1800, 0, 72, 70, 1866, 304, 0, 767, 937, 0, 829, 161, 1018, 0, 467, 1435, 106, 829, 0, 161, 1018, 0, 0, 806, 1202
20, 366, 0, 0, 180, 536, 0, 1, 9, 474, 0, 36, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 81, 0, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
21, 366, 0, 0, 180, 536, 0, 1, 9, 474, 0, 36, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 81, 0, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
22, 366, 0, 0, 180, 536, 0, 1, 9, 474, 0, 36, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 81, 0, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
23, 366, 0, 0, 180, 536, 0, 1, 9, 474, 0, 36, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 81, 0, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
28, 722, 0, 3, 331, 995, 0, 5, 56, 944, 0, 74, 38, 0, 0, 0, 1056, 0, 0, 0, 1056, 0, 0, 0, 1056, 516, 0, 0, 540, 162, 0, 0, 894, 0, 948, 0, 108, 0, 494, 16, 546, 0, 141, 879, 36, 494, 0, 16, 546, 0, 0, 804, 252
29, 722, 0, 3, 331, 995, 0, 5, 56, 944, 0, 74, 38, 0, 0, 0, 1056, 0, 0, 0, 1056, 0, 0, 0, 1056, 516, 0, 0, 540, 162, 0, 0, 894, 0, 948, 0, 108, 0, 494, 16, 546, 0, 141, 879, 36, 494, 0, 16, 546, 0, 0, 804, 252
52, 366, 0, 0, 180, 536, 0, 1, 9, 474, 0, 36, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 0, 81, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
53, 366, 0, 0, 180, 536, 0, 1, 9, 474, 0, 36, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 0, 81, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
54, 366, 0, 0, 180, 536, 0, 1, 9, 474, 0, 36, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 0, 81, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
55, 366, 0, 0, 180, 536, 0, 1, 9, 474, 0, 36, 36, 0, 0, 0, 546, 0, 0, 0, 546, 0, 0, 0, 546, 258, 0, 0, 288, 0, 81, 0, 465, 0, 474, 0, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
60, 725, 0, 2, 329, 992, 0, 5, 59, 945, 0, 73, 38, 0, 0, 0, 1056, 0, 0, 0, 1056, 0, 0, 0, 1056, 516, 0, 0, 540, 0, 162, 0, 894, 0, 948, 0, 108, 0, 495, 15, 546, 0, 142, 878, 36, 495, 0, 15, 546, 0, 0, 804, 252
61, 725, 0, 2, 329, 992, 0, 5, 59, 945, 0, 73, 38, 0, 0, 0, 1056, 0, 0, 0, 1056, 0, 0, 0, 1056, 516, 0, 0, 540, 0, 162, 0, 894, 0, 948, 0, 108, 0, 495, 15, 546, 0, 142, 878, 36, 495, 0, 15, 546, 0, 0, 804, 252
84, 180, 0, 0, 108, 280, 0, 1, 7, 216, 0, 36, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 36, 0, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
85, 180, 0, 0, 108, 280, 0, 1, 7, 216, 0, 36, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 36, 0, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
86, 180, 0, 0, 108, 280, 0, 1, 7, 216, 0, 36, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 36, 0, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
87, 180, 0, 0, 108, 280, 0, 1, 7, 216, 0, 36, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 36, 0, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
92, 353, 0, 3, 184, 497, 0, 5, 38, 428, 0, 74, 38, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 72, 0, 0, 468, 0, 432, 0, 108, 0, 236, 16, 288, 0, 141, 363, 36, 236, 0, 16, 288, 0, 0, 288, 252
93, 353, 0, 3, 184, 497, 0, 5, 38, 428, 0, 74, 38, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 72, 0, 0, 468, 0, 432, 0, 108, 0, 236, 16, 288, 0, 141, 363, 36, 236, 0, 16, 288, 0, 0, 288, 252
116, 180, 0, 0, 108, 280, 0, 1, 7, 216, 0, 36, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 36, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
117, 180, 0, 0, 108, 280, 0, 1, 7, 216, 0, 36, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 36, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
118, 180, 0, 0, 108, 280, 0, 1, 7, 216, 0, 36, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 36, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
119, 180, 0, 0, 108, 280, 0, 1, 7, 216, 0, 36, 36, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 0, 0, 288, 0, 36, 0, 252, 0, 216, 0, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
124, 355, 0, 2, 183, 495, 0, 5, 40, 429, 0, 73, 38, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 0, 72, 0, 468, 0, 432, 0, 108, 0, 237, 15, 288, 0, 142, 362, 36, 237, 0, 15, 288, 0, 0, 288, 252
125, 355, 0, 2, 183, 495, 0, 5, 40, 429, 0, 73, 38, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 0, 0, 0, 540, 0, 72, 0, 468, 0, 432, 0, 108, 0, 237, 15, 288, 0, 142, 362, 36, 237, 0, 15, 288, 0, 0, 288, 252
532, 582, 0, 0, 180, 748, 0, 1, 13, 690, 0, 36, 36, 0, 21, 159, 582, 0, 0, 0, 762, 21, 0, 159, 582, 366, 0, 0, 396, 81, 0, 18, 663, 0, 474, 0, 288, 0, 0, 0, 762, 0, 144, 582, 36, 0, 0, 0, 762, 0, 0, 546, 216
533, 582, 0, 0, 180, 748, 0, 1, 13, 690, 0, 36, 36, 0, 21, 159, 582, 0, 0, 0, 762, 21, 0, 159, 582, 366, 0, 0, 396, 81, 0, 18, 663, 0, 474, 0, 288, 0, 0, 0, 762, 0, 144, 582, 36, 0, 0, 0, 762, 0, 0, 546, 216
534, 582, 0, 0, 180, 748, 0, 1, 13, 690, 0, 36, 36, 0, 21, 159, 582, 0, 0, 0, 762, 21, 0, 159, 582, 366, 0, 0, 396, 81, 0, 18, 663, 0, 474, 0, 288, 0, 0, 0, 762, 0, 144, 582, 36, 0, 0, 0, 762, 0, 0, 546, 216
535, 582, 0, 0, 180, 748, 0, 1, 13, 690, 0, 36, 36, 0, 21, 159, 582, 0, 0, 0, 762, 21, 0, 159, 582, 366, 0, 0, 396, 81, 0, 18, 663, 0, 474, 0, 288, 0, 0, 0, 762, 0, 144, 582, 36, 0, 0, 0, 762, 0, 0, 546, 216
540, 1150, 0, 5, 333, 1401, 0, 5, 82, 1374, 0, 76, 38, 0, 42, 318, 1128, 0, 0, 0, 1488, 42, 0, 318, 1128, 732, 0, 0, 756, 162, 0, 36, 1290, 0, 948, 0, 540, 0, 708, 18, 762, 0, 283, 1169, 36, 708, 0, 18, 762, 0, 0, 1092, 396
541, 1150, 0, 5, 333, 1401, 0, 5, 82, 1374, 0, 76, 38, 0, 42, 318, 1128, 0, 0, 0, 1488, 42, 0, 318, 1128, 732, 0, 0, 756, 162, 0, 36, 1290, 0, 948, 0, 540, 0, 708, 18, 762, 0, 283, 1169, 36, 708, 0, 18, 762, 0, 0, 1092, 396
564, 582, 0, 0, 180, 748, 0, 1, 13, 690, 0, 36, 36, 0, 21, 159, 582, 0, 0, 0, 762, 21, 0, 159, 582, 366, 0, 0, 396, 0, 81, 18, 663, 0, 474, 0, 288, 0, 0, 0, 762, 0, 144, 582, 36, 0, 0, 0, 762, 0, 0, 546, 216
565, 582, 0, 0, 180, 748, 0, 1, 13, 690, 0, 36, 36, 0, 21, 159, 582, 0, 0, 0, 762, 21, 0, 159, 582, 366, 0, 0, 396, 0, 81, 18, 663, 0, 474, 0, 288, 0, 0, 0, 762, 0, 144, 582, 36, 0, 0, 0, 762, 0, 0, 546, 216
566, 582, 0, 0, 180, 748, 0, 1, 13, 690, 0, 36, 36, 0, 21, 159, 582, 0, 0, 0, 762, 21, 0, 159, 582, 366, 0, 0, 396, 0, 81, 18, 663, 0, 474, 0, 288, 0, 0, 0, 762, 0, 144, 582, 36, 0, 0, 0, 762, 0, 0, 546, 216
567, 582, 0, 0, 180, 748, 0, 1, 13, 690, 0, 36, 36, 0, 21, 159, 582, 0, 0, 0, 762, 21, 0, 159, 582, 366, 0, 0, 396, 0, 81, 18, 663, 0, 474, 0, 288, 0, 0, 0, 762, 0, 144, 582, 36, 0, 0, 0, 762, 0, 0, 546, 216
572, 1153, 0, 4, 331, 1398, 0, 5, 85, 1375, 0, 75, 38, 0, 42, 318, 1128, 0, 0, 0, 1488, 42, 0, 318, 1128, 732, 0, 0, 756, 0, 162, 36, 1290, 0, 948, 0, 540, 0, 709, 17, 762, 0, 284, 1168, 36, 709, 0, 17, 762, 0, 0, 1092, 396
573, 1153, 0, 4, 331, 1398, 0, 5, 85, 1375, 0, 75, 38, 0, 42, 318, 1128, 0, 0, 0, 1488, 42, 0, 318, 1128, 732, 0, 0, 756, 0, 162, 36, 1290, 0, 948, 0, 540, 0, 709, 17, 762, 0, 284, 1168, 36, 709, 0, 17, 762, 0, 0, 1092, 396
596, 288, 0, 0, 108, 385, 0, 1, 10, 324, 0, 36, 36, 0, 6, 66, 324, 0, 0, 0, 396, 6, 0, 66, 324, 0, 0, 0, 396, 36, 0, 6, 354, 0, 216, 0, 180, 0, 0, 0, 396, 0, 144, 216, 36, 0, 0, 0, 396, 0, 0, 180, 216
597, 288, 0, 0, 108, 385, 0, 1, 10, 324, 0, 36, 36, 0, 6, 66, 324, 0, 0, 0, 396, 6, 0, 66, 324, 0, 0, 0, 396, 36, 0, 6, 354, 0, 216, 0, 180, 0, 0, 0, 396, 0, 144, 216, 36, 0, 0, 0, 396, 0, 0, 180, 216
598, 288, 0, 0, 108, 385, 0, 1, 10, 324, 0, 36, 36, 0, 6, 66, 324, 0, 0, 0, 396, 6, 0, 66, 324, 0, 0, 0, 396, 36, 0, 6, 354, 0, 216, 0, 180, 0, 0, 0, 396, 0, 144, 216, 36, 0, 0, 0, 396, 0, 0, 180, 216
599, 288, 0, 0, 108, 385, 0, 1, 10, 324, 0, 36, 36, 0, 6, 66, 324, 0, 0, 0, 396, 6, 0, 66, 324, 0, 0, 0, 396, 36, 0, 6, 354, 0, 216, 0, 180, 0, 0, 0, 396, 0, 144, 216, 36, 0, 0, 0, 396, 0, 0, 180, 216
604, 566, 0, 5, 185, 695, 0, 5, 56, 642, 0, 76, 38, 0, 12, 132, 612, 0, 0, 0, 756, 12, 0, 132, 612, 0, 0, 0, 756, 72, 0, 12, 672, 0, 432, 0, 324, 0, 342, 18, 396, 0, 283, 437, 36, 342, 0, 18, 396, 0, 0, 360, 396
605, 566, 0, 5, 185, 695, 0, 5, 56, 642, 0, 76, 38, 0, 12, 132, 612, 0, 0, 0, 756, 12, 0, 132, 612, 0, 0, 0, 756, 72, 0, 12, 672, 0, 432, 0, 324, 0, 342, 18, 396, 0, 283, 437, 36, 342, 0, 18, 396, 0, 0, 360, 396
628, 288, 0, 0, 108, 385, 0, 1, 10, 324, 0, 36, 36, 0, 6, 66, 324, 0, 0, 0, 396, 6, 0, 66, 324, 0, 0, 0, 396, 0, 36, 6, 354, 0, 216, 0, 180, 0, 0, 0, 396, 0, 144, 216, 36, 0, 0, 0, 396, 0, 0, 180, 216
629, 288, 0, 0, 108, 385, 0, 1, 10, 324, 0, 36, 36, 0, 6, 66, 324, 0, 0, 0, 396, 6, 0, 66, 324, 0, 0, 0, 396, 0, 36, 6, 354, 0, 216, 0, 180, 0, 0, 0, 396, 0, 144, 216, 36, 0, 0, 0, 396, 0, 0, 180, 216
630, 288, 0, 0, 108, 385, 0, 1, 10, 324, 0, 36, 36, 0, 6, 66, 324, 0, 0, 0, 396, 6, 0, 66, 324, 0, 0, 0, 396, 0, 36, 6, 354, 0, 216, 0, 180, 0, 0, 0, 396, 0, 144, 216, 36, 0, 0, 0, 396, 0, 0, 180, 216
631, 288, 0, 0, 108, 385, 0, 1, 10, 324, 0, 36, 36, 0, 6, 66, 324, 0, 0, 0, 396, 6, 0, 66, 324, 0, 0, 0, 396, 0, 36, 6, 354, 0, 216, 0, 180, 0, 0, 0, 396, 0, 144, 216, 36, 0, 0, 0, 396, 0, 0, 180, 216
636, 568, 0, 4, 184, 693, 0, 5, 58, 643, 0, 75, 38, 0, 12, 132, 612, 0, 0, 0, 756, 12, 0, 132, 612, 0, 0, 0, 756, 0, 72, 12, 672, 0, 432, 0, 324, 0, 343, 17, 396, 0, 284, 436, 36, 343, 0, 17, 396, 0, 0, 360, 396
637, 568, 0, 4, 184, 693, 0, 5, 58, 643, 0, 75, 38, 0, 12, 132, 612, 0, 0, 0, 756, 12, 0, 132, 612, 0, 0, 0, 756, 0, 72, 12, 672, 0, 432, 0, 324, 0, 343, 17, 396, 0, 284, 436, 36, 343, 0, 17, 396, 0, 0, 360, 396
788, 582, 0, 0, 654, 1214, 0, 5, 17, 1020, 0, 180, 36, 0, 351, 159, 726, 0, 330, 144, 762, 351, 0, 303, 582, 552, 0, 0, 684, 144, 0, 18, 1074, 0, 732, 0, 504, 0, 0, 0, 1236, 0, 144, 1056, 36, 0, 0, 0, 1236, 0, 0, 876, 360
